#,Date,Time,Type,Strike,Spot,Entry,SL,RSI,RSI_MA,Bias Change,Exit Time,Exit Price,Exit RSI,Exit RSI_MA,Exit Reason,PCR_Entry,PCR_Exit,Duration,P&L
1031,2026-03-11,11:06,PE,24100,24099.05,270.35,259.54,50.9,49.44,NEUTRAL→BEARISH,11:26,317.75,68.51,70.26,RSI_EXIT,0.6814,0.6546,20,3555.0
1032,2026-03-11,12:13,PE,24000,24006.55,283.95,272.59,48.76,46.72,NEUTRAL→BEARISH,12:21,276.0,42.99,46.78,RSI_EXIT,0.7301,0.728,8,-596.25
1033,2026-03-11,12:22,PE,24000,24012.05,283.6,272.26,50.46,46.57,NEUTRAL→BEARISH,12:29,281.5,47.45,49.11,RSI_EXIT,0.7311,0.7335,7,-157.5
1034,2026-03-11,12:33,PE,24000,24006.55,285.45,274.03,53.33,48.36,NEUTRAL→BEARISH,12:41,291.0,51.92,54.63,RSI_EXIT,0.7361,0.7487,8,416.25
1035,2026-03-11,12:51,PE,24000,23992.6,290.8,279.17,52.88,52.17,NEUTRAL→BEARISH,12:52,287.1,49.45,51.06,RSI_EXIT,0.7517,0.7521,1,-277.5
1036,2026-03-11,12:53,PE,24000,23989.3,291.95,280.27,53.69,50.08,NEUTRAL→BEARISH,13:00,295.9,53.12,54.62,RSI_EXIT,0.7552,0.7378,7,296.25
1037,2026-03-11,13:01,PE,23950,23974.05,278.4,267.26,56.54,55.1,NEUTRAL→BEARISH,13:18,312.05,66.49,69.28,RSI_EXIT,0.8392,0.7703,17,2523.75
1038,2026-03-11,13:35,PE,23950,23972.65,288.25,276.72,48.77,44.93,NEUTRAL→BEARISH,13:48,290.45,48.49,52.24,RSI_EXIT,0.8425,0.8578,13,165.0
1039,2026-03-11,13:49,PE,23950,23951.75,296.35,284.5,54.21,52.63,NEUTRAL→BEARISH,13:51,291.2,48.67,53.09,RSI_EXIT,0.8578,0.8552,2,-386.25
1040,2026-03-11,13:56,PE,23950,23951.15,295.1,283.3,52.98,52.15,NEUTRAL→BEARISH,13:58,292.95,50.03,52.31,RSI_EXIT,0.8423,0.8423,2,-161.25
1041,2026-03-11,14:01,PE,23950,23947.8,297.0,285.12,54.43,51.14,NEUTRAL→BEARISH,14:03,287.55,44.36,50.94,RSI_EXIT,0.8348,0.8313,2,-708.75
1042,2026-03-11,14:05,PE,23950,23952.5,292.3,280.61,49.42,50.34,NEUTRAL→BEARISH,14:06,289.0,46.13,50.03,RSI_EXIT,0.8356,0.8356,1,-247.5
1043,2026-03-11,14:07,PE,23950,23946.2,296.0,284.16,53.24,50.44,NEUTRAL→BEARISH,14:15,298.6,51.23,53.99,RSI_EXIT,0.8356,0.8152,8,195.0
1044,2026-03-11,14:16,PE,23950,23935.8,302.4,290.3,54.83,53.93,NEUTRAL→BEARISH,14:20,307.6,55.78,57.72,RSI_EXIT,0.8152,0.8866,4,390.0
1045,2026-03-11,14:40,PE,23900,23923.75,279.5,268.32,50.64,46.35,NEUTRAL→BEARISH,14:43,272.35,46.31,48.61,RSI_EXIT,0.8494,0.794,3,-536.25
1046,2026-03-11,14:44,PE,23900,23921.3,280.75,269.52,51.86,49.07,NEUTRAL→BEARISH,14:46,275.8,48.44,49.72,RSI_EXIT,0.8563,0.7904,2,-371.25
1047,2026-03-11,14:47,PE,23900,23918.95,281.7,270.43,52.46,49.94,NEUTRAL→BEARISH,15:00,292.0,53.49,55.58,RSI_EXIT,0.8593,0.885,13,772.5
1048,2026-03-12,09:31,CE,23600,23610.6,301.05,289.01,28.86,18.41,NEUTRAL→BULLISH,09:39,289.01,28.61,26.34,STOP_LOSS,1.4489,1.6739,8,-903.15
1049,2026-03-12,09:42,CE,23600,23603.5,301.4,289.34,39.49,29.0,BEARISH→BULLISH,10:01,338.95,58.43,59.87,RSI_EXIT,1.4196,1.2174,19,2816.25
1050,2026-03-12,10:16,PE,23600,23599.1,271.0,260.16,62.8,52.7,NEUTRAL→BEARISH,10:19,263.5,53.92,56.27,RSI_EXIT,1.4388,1.3671,3,-562.5
1051,2026-03-12,10:21,CE,23600,23623.6,305.45,293.23,45.7,38.92,NEUTRAL→BULLISH,10:42,348.0,59.35,60.71,RSI_EXIT,1.3672,1.1455,21,3191.25
1052,2026-03-12,10:53,CE,23700,23709.3,289.6,278.02,56.94,54.0,NEUTRAL→BULLISH,10:54,278.02,50.13,52.86,STOP_LOSS,1.1906,1.1906,1,-868.8
1053,2026-03-12,10:56,CE,23700,23698.45,280.7,269.47,51.62,51.12,NEUTRAL→BULLISH,11:06,303.0,55.97,59.71,RSI_EXIT,1.1489,1.0896,10,1672.5
1054,2026-03-12,11:10,CE,23750,23753.05,281.4,270.14,59.97,60.62,NEUTRAL→BULLISH,11:11,279.8,58.56,60.59,RSI_EXIT,1.112,1.112,1,-120.0
1055,2026-03-12,11:15,CE,23750,23749.55,279.65,268.46,57.66,58.56,NEUTRAL→BULLISH,11:17,274.65,52.71,57.12,RSI_EXIT,1.1041,1.0998,2,-375.0
1056,2026-03-12,11:24,CE,23700,23703.5,282.05,270.77,46.46,46.84,NEUTRAL→BULLISH,11:25,275.25,43.28,45.75,RSI_EXIT,1.1687,1.1365,1,-510.0
1057,2026-03-12,11:28,CE,23700,23700.05,280.0,268.8,46.66,43.71,NEUTRAL→BULLISH,11:32,268.8,42.05,41.74,STOP_LOSS,1.1376,1.1377,4,-840.0
1058,2026-03-12,11:34,CE,23700,23697.9,278.65,267.5,47.84,42.64,NEUTRAL→BULLISH,11:37,271.85,43.11,44.64,RSI_EXIT,1.145,1.1411,3,-510.0
1059,2026-03-12,11:38,CE,23700,23697.05,277.8,266.69,48.13,44.76,NEUTRAL→BULLISH,11:48,278.0,47.37,49.85,RSI_EXIT,1.141,1.1178,10,15.0
1060,2026-03-12,12:20,CE,23750,23732.5,256.85,246.58,49.23,48.09,NEUTRAL→BULLISH,12:28,258.85,48.53,51.72,RSI_EXIT,1.0109,1.0216,8,150.0
1061,2026-03-12,12:46,CE,23700,23724.4,275.05,264.05,46.9,42.39,NEUTRAL→BULLISH,12:52,266.15,39.69,43.84,RSI_EXIT,1.1104,1.0941,6,-667.5
1062,2026-03-12,12:57,CE,23700,23714.45,267.55,256.85,43.07,43.48,NEUTRAL→BULLISH,13:00,264.3,40.76,43.69,RSI_EXIT,1.1137,1.1081,3,-243.75
1063,2026-03-12,13:10,CE,23700,23693.2,253.05,242.93,43.31,37.13,NEUTRAL→BULLISH,13:37,326.95,71.15,75.93,RSI_EXIT,1.106,1.0478,27,5542.5
1064,2026-03-12,14:05,CE,23750,23765.65,265.45,254.83,47.71,41.01,NEUTRAL→BULLISH,14:07,254.83,38.81,40.72,STOP_LOSS,1.131,1.1309,2,-796.35
1065,2026-03-12,14:14,CE,23750,23738.9,255.0,244.8,47.53,39.29,NEUTRAL→BULLISH,14:24,244.8,39.68,44.89,STOP_LOSS,1.0683,1.0514,10,-765.0
1066,2026-03-12,14:33,CE,23750,23728.45,246.25,236.4,46.19,44.28,NEUTRAL→BULLISH,14:39,240.0,42.03,44.08,RSI_EXIT,1.0362,1.1533,6,-468.75
