datetime,strike,option_type,spot,close,sma_9,sma_21,ema_9,ema_20,rsi_14,rsi_7
2026-02-13 15:12:00+05:30,82600.0,PE,82621.77,446.7,435.24,391.98,431.31,406.14,70.82,70.07
2026-02-13 15:13:00+05:30,82600.0,CE,82626.35,570.4,567.87,583.43,570.74,578.66,41.17,44.09
2026-02-13 15:13:00+05:30,82600.0,PE,82626.35,435.75,438.93,396.4,432.2,408.96,65.09,59.81
2026-02-13 15:14:00+05:30,82600.0,CE,82620.38,570.75,567.9,581.59,570.74,577.9,41.47,44.78
2026-02-13 15:14:00+05:30,82600.0,PE,82620.38,438.25,441.57,401.04,433.41,411.75,65.77,61.32
2026-02-13 15:15:00+05:30,82600.0,CE,82628.24,582.75,569.58,580.54,573.14,578.37,50.67,63.02
2026-02-13 15:15:00+05:30,82600.0,PE,82628.24,416.2,440.2,404.46,429.97,412.18,55.49,44.24
2026-02-13 15:16:00+05:30,82600.0,CE,82618.67,574.45,570.68,578.93,573.41,577.99,45.36,49.76
2026-02-13 15:16:00+05:30,82600.0,PE,82618.67,413.5,436.73,407.88,426.67,412.3,54.37,42.54
2026-02-13 15:17:00+05:30,82600.0,CE,82617.06,566.25,571.04,576.85,571.97,576.87,40.81,40.05
2026-02-13 15:17:00+05:30,82600.0,PE,82617.06,415.2,432.52,411.55,424.38,412.58,54.98,44.12
2026-02-13 15:18:00+05:30,82600.0,CE,82632.01,577.75,572.04,575.09,573.13,576.96,48.6,54.56
2026-02-13 15:18:00+05:30,82600.0,PE,82632.01,404.35,427.29,414.77,420.37,411.79,50.31,36.65
2026-02-13 15:19:00+05:30,82700.0,CE,82652.22,527.5,517.43,517.62,519.06,520.96,52.92,61.29
2026-02-13 15:19:00+05:30,82700.0,PE,82652.22,430.7,464.58,460.25,457.02,452.36,44.56,28.65
2026-02-13 15:20:00+05:30,82700.0,CE,82661.27,531.3,519.29,516.82,521.5,521.95,55.26,64.88
2026-02-13 15:20:00+05:30,82700.0,PE,82661.27,445.65,461.14,463.31,454.75,451.72,50.21,42.31
2026-02-13 15:21:00+05:30,82600.0,CE,82640.33,578.85,577.46,573.75,578.61,578.96,48.75,51.07
2026-02-13 15:21:00+05:30,82600.0,PE,82640.33,419.55,414.96,421.25,413.37,409.98,55.88,54.1
2026-02-13 15:22:00+05:30,82600.0,CE,82624.72,576.0,578.08,574.05,578.09,578.68,47.17,47.9
2026-02-13 15:22:00+05:30,82600.0,PE,82624.72,420.8,413.29,421.59,414.85,411.01,56.29,54.92
2026-02-13 15:23:00+05:30,82600.0,CE,82609.76,563.75,577.31,573.04,575.22,577.26,41.01,36.52
2026-02-13 15:23:00+05:30,82600.0,PE,82609.76,436.65,413.12,423.88,419.21,413.45,61.18,64.39
2026-02-13 15:24:00+05:30,82600.0,CE,82603.83,562.4,575.04,572.08,572.66,575.84,40.39,35.43
2026-02-13 15:24:00+05:30,82600.0,PE,82603.83,447.85,416.63,426.53,424.94,416.73,64.23,69.65
2026-02-13 15:25:00+05:30,82600.0,CE,82597.37,559.15,573.34,571.38,569.95,574.25,38.85,32.71
2026-02-13 15:25:00+05:30,82600.0,PE,82597.37,446.25,420.27,428.61,429.2,419.54,63.47,67.98
2026-02-13 15:26:00+05:30,82600.0,CE,82557.77,511.35,567.24,568.56,558.23,568.26,24.24,14.11
2026-02-13 15:26:00+05:30,82600.0,PE,82557.77,500.0,429.69,432.68,443.36,427.2,74.49,83.5
2026-02-13 15:27:00+05:30,82600.0,CE,82554.12,524.7,561.35,566.52,551.53,564.11,31.94,27.54
2026-02-13 15:27:00+05:30,82600.0,PE,82554.12,522.4,442.81,437.15,459.17,436.27,77.53,86.65
2026-02-13 15:28:00+05:30,82600.0,CE,82596.51,531.8,555.31,564.96,547.58,561.04,35.68,33.94
2026-02-13 15:28:00+05:30,82600.0,PE,82596.51,517.95,457.09,440.64,470.93,444.05,75.6,82.98
2026-02-13 15:29:00+05:30,82600.0,CE,82591.27,524.05,548.01,563.1,542.88,557.51,33.52,30.51
2026-02-13 15:29:00+05:30,82600.0,PE,82591.27,502.65,468.23,443.0,477.27,449.63,69.22,70.93
2026-02-16 09:15:00+05:30,82500.0,CE,82499.88,471.35,585.27,613.76,572.85,601.22,17.96,12.23
2026-02-16 09:15:00+05:30,82500.0,PE,82499.88,471.35,433.83,403.05,439.73,412.37,72.58,76.62
2026-02-16 09:16:00+05:30,82600.0,CE,82551.06,451.9,516.73,550.45,505.25,535.73,28.56,27.26
2026-02-16 09:16:00+05:30,82600.0,PE,82551.06,455.7,483.23,446.88,479.74,456.24,52.53,44.56
2026-02-16 09:17:00+05:30,82500.0,CE,82543.72,508.95,558.93,602.33,549.87,584.49,30.08,29.6
2026-02-16 09:17:00+05:30,82500.0,PE,82543.72,400.8,437.88,403.98,427.1,411.02,49.88,40.85
2026-02-16 09:18:00+05:30,82600.0,CE,82550.96,462.85,493.91,540.21,489.2,522.09,32.07,32.56
2026-02-16 09:18:00+05:30,82600.0,PE,82550.96,437.95,483.33,447.14,466.21,453.74,48.45,38.93
2026-02-16 09:19:00+05:30,82600.0,CE,82610.75,500.0,487.34,536.86,491.36,519.98,42.78,48.65
2026-02-16 09:19:00+05:30,82600.0,PE,82610.75,412.85,479.62,446.05,455.54,449.85,43.17,31.82
2026-02-16 09:20:00+05:30,82600.0,CE,82610.56,488.45,484.79,532.94,490.78,516.98,40.64,44.77
2026-02-16 09:20:00+05:30,82600.0,PE,82610.56,406.2,469.2,444.52,445.67,445.69,41.86,30.12
2026-02-16 09:21:00+05:30,82600.0,CE,82614.18,490.85,481.03,528.57,490.79,514.49,41.29,45.82
2026-02-16 09:21:00+05:30,82600.0,PE,82614.18,396.55,455.22,443.59,435.85,441.01,39.98,27.63
2026-02-16 09:22:00+05:30,82600.0,CE,82638.87,489.3,476.31,524.51,490.5,512.09,40.98,45.17
2026-02-16 09:22:00+05:30,82600.0,PE,82638.87,383.15,440.24,442.14,425.31,435.5,37.45,24.36
2026-02-16 09:23:00+05:30,82700.0,CE,82671.16,445.65,423.47,468.48,440.34,458.36,43.18,49.43
2026-02-16 09:23:00+05:30,82700.0,PE,82671.16,416.0,475.0,487.1,461.97,476.5,36.2,22.97
2026-02-16 09:24:00+05:30,82600.0,CE,82648.74,494.75,481.53,517.3,492.5,509.2,42.81,48.04
2026-02-16 09:24:00+05:30,82600.0,PE,82648.74,371.3,409.32,438.54,406.09,423.97,35.31,21.66
2026-02-16 09:25:00+05:30,82600.0,CE,82612.78,484.1,485.11,512.44,490.82,506.81,40.31,42.28
2026-02-16 09:25:00+05:30,82600.0,PE,82612.78,389.45,401.96,438.55,402.76,420.69,41.23,36.12
2026-02-16 09:26:00+05:30,82600.0,CE,82587.47,465.5,485.94,506.52,485.76,502.88,36.33,33.97
2026-02-16 09:26:00+05:30,82600.0,PE,82587.47,408.85,397.67,438.85,403.98,419.56,46.83,48.08
2026-02-16 09:27:00+05:30,82600.0,CE,82575.1,467.3,486.44,501.2,482.06,499.49,36.98,35.4
2026-02-16 09:27:00+05:30,82600.0,PE,82575.1,402.25,393.7,438.03,403.63,417.91,45.25,44.76
2026-02-16 09:28:00+05:30,82600.0,CE,82630.13,493.35,485.7,497.27,484.32,498.9,45.62,52.73
2026-02-16 09:28:00+05:30,82600.0,PE,82630.13,379.9,390.04,436.08,398.89,414.29,40.29,35.15
2026-02-16 09:29:00+05:30,82600.0,CE,82608.0,475.2,484.23,493.05,482.5,496.65,41.36,43.29
2026-02-16 09:29:00+05:30,82600.0,PE,82608.0,397.1,389.03,434.2,398.53,412.65,45.26,45.63
2026-02-16 09:30:00+05:30,82700.0,CE,82691.22,457.15,433.09,438.99,435.0,445.02,50.98,59.98
2026-02-16 09:30:00+05:30,82700.0,PE,82691.22,404.25,431.05,478.04,437.17,454.27,38.54,33.07
2026-02-16 09:31:00+05:30,82700.0,CE,82704.62,459.25,435.62,436.81,439.85,446.37,51.52,60.81
2026-02-16 09:31:00+05:30,82700.0,PE,82704.62,399.4,427.65,473.56,429.61,449.04,37.76,31.8
2026-02-16 09:32:00+05:30,82700.0,CE,82697.39,459.7,437.18,436.82,443.82,447.64,51.65,61.01
2026-02-16 09:32:00+05:30,82700.0,PE,82697.39,404.0,426.32,466.6,424.49,444.75,39.03,34.59
2026-02-16 09:33:00+05:30,82700.0,CE,82749.76,472.4,440.69,436.68,449.54,450.0,55.12,66.67
2026-02-16 09:33:00+05:30,82700.0,PE,82749.76,382.05,422.5,457.58,416.0,438.78,35.33,28.17
2026-02-16 09:34:00+05:30,82800.0,CE,82768.59,427.35,396.0,387.99,404.85,402.93,56.53,69.08
2026-02-16 09:34:00+05:30,82800.0,PE,82768.59,422.95,465.67,502.94,457.0,481.46,34.07,25.43
2026-02-16 09:35:00+05:30,82800.0,CE,82758.14,430.05,403.33,388.24,409.89,405.51,57.29,70.28
2026-02-16 09:35:00+05:30,82800.0,PE,82758.14,420.2,455.52,493.27,449.64,475.63,33.62,24.7
2026-02-16 09:36:00+05:30,82700.0,CE,82723.66,467.95,460.11,441.39,462.59,456.97,52.65,57.38
2026-02-16 09:36:00+05:30,82700.0,PE,82723.66,388.3,400.08,431.36,399.19,423.82,38.33,36.43
2026-02-16 09:37:00+05:30,82700.0,CE,82688.1,449.65,461.37,443.59,460.0,456.27,47.02,44.93
2026-02-16 09:37:00+05:30,82700.0,PE,82688.1,403.05,397.72,426.4,399.96,421.84,42.8,46.46
2026-02-16 09:38:00+05:30,82700.0,CE,82676.07,435.8,462.88,444.82,455.16,454.32,43.25,37.7
2026-02-16 09:38:00+05:30,82700.0,PE,82676.07,412.8,394.21,422.27,402.53,420.98,45.6,52.27
2026-02-16 09:39:00+05:30,82700.0,CE,82699.14,447.95,461.86,446.47,453.72,453.71,47.25,46.51
2026-02-16 09:39:00+05:30,82700.0,PE,82699.14,401.2,393.87,418.08,402.27,419.1,42.91,45.43
2026-02-16 09:40:00+05:30,82600.0,CE,82647.88,481.0,515.64,500.75,504.94,506.85,42.31,36.82
2026-02-16 09:40:00+05:30,82600.0,PE,82647.88,377.4,353.27,371.59,362.35,374.86,48.7,57.27
2026-02-16 09:41:00+05:30,82600.0,CE,82642.77,484.4,512.15,500.55,500.83,504.71,43.33,39.04
2026-02-16 09:41:00+05:30,82600.0,PE,82642.77,374.0,354.73,370.05,364.68,374.78,47.77,54.88
2026-02-16 09:42:00+05:30,82700.0,CE,82665.42,430.0,450.11,444.77,441.55,447.21,42.88,38.76
2026-02-16 09:42:00+05:30,82700.0,PE,82665.42,418.05,402.3,413.6,410.96,419.4,47.72,54.14
2026-02-16 09:43:00+05:30,82600.0,CE,82604.06,455.75,497.59,498.65,489.19,498.3,36.95,27.82
2026-02-16 09:43:00+05:30,82600.0,PE,82604.06,402.15,365.83,369.87,373.61,377.29,55.85,69.19
2026-02-16 09:44:00+05:30,82600.0,CE,82578.23,450.5,487.4,496.4,481.45,493.75,35.9,26.21
2026-02-16 09:44:00+05:30,82600.0,PE,82578.23,409.4,374.17,371.62,380.77,380.34,57.66,71.87
2026-02-16 09:45:00+05:30,82600.0,CE,82567.57,448.4,478.9,494.2,474.84,489.43,35.47,25.52
2026-02-16 09:45:00+05:30,82600.0,PE,82567.57,411.65,381.54,373.54,386.94,383.33,58.23,72.73
2026-02-16 09:46:00+05:30,82600.0,CE,82606.88,462.45,474.04,493.16,472.36,486.86,40.62,38.21
2026-02-16 09:46:00+05:30,82600.0,PE,82606.88,397.0,385.62,373.9,388.96,384.63,53.18,59.03
2026-02-16 09:47:00+05:30,82600.0,CE,82614.33,461.0,470.61,492.95,470.09,484.4,40.26,37.44
2026-02-16 09:47:00+05:30,82600.0,PE,82614.33,397.65,388.84,373.36,390.69,385.87,53.38,59.43
2026-02-16 09:48:00+05:30,82600.0,CE,82573.47,448.05,463.99,492.03,465.68,480.93,37.12,30.96
2026-02-16 09:48:00+05:30,82600.0,PE,82573.47,409.55,394.72,373.71,394.47,388.12,56.88,66.37
2026-02-16 09:49:00+05:30,82600.0,CE,82561.87,447.7,460.29,489.86,462.09,477.77,37.04,30.79
2026-02-16 09:49:00+05:30,82600.0,PE,82561.87,410.7,398.42,375.18,397.71,390.27,57.22,67.0
2026-02-16 09:50:00+05:30,82500.0,CE,82547.25,498.5,511.62,546.75,514.26,531.49,35.42,27.28
2026-02-16 09:50:00+05:30,82500.0,PE,82547.25,369.25,358.8,334.55,357.23,349.65,58.16,69.02
2026-02-16 09:51:00+05:30,82500.0,CE,82526.59,482.75,504.91,542.42,507.96,526.85,31.84,20.85
2026-02-16 09:51:00+05:30,82500.0,PE,82526.59,384.55,364.62,337.55,362.69,352.97,62.93,77.07
2026-02-16 09:52:00+05:30,82500.0,CE,82515.84,480.15,501.16,537.92,502.4,522.4,31.27,19.95
2026-02-16 09:52:00+05:30,82500.0,PE,82515.84,383.65,367.71,340.64,366.89,355.89,62.48,75.72
2026-02-16 09:53:00+05:30,82600.0,CE,82574.6,448.1,445.79,476.77,447.16,464.12,41.47,45.11
2026-02-16 09:53:00+05:30,82600.0,PE,82574.6,408.6,411.88,384.99,410.56,400.04,53.75,52.85
2026-02-16 09:54:00+05:30,82600.0,CE,82602.46,462.45,447.36,473.5,450.22,463.96,46.82,55.61
2026-02-16 09:54:00+05:30,82600.0,PE,82602.46,389.1,409.37,387.35,406.27,399.0,47.06,39.6
2026-02-16 09:55:00+05:30,82600.0,CE,82635.86,470.8,448.28,470.2,454.34,464.61,49.69,60.71
2026-02-16 09:55:00+05:30,82600.0,PE,82635.86,378.25,407.29,389.34,400.67,397.02,43.8,34.06
2026-02-16 09:56:00+05:30,82600.0,CE,82632.14,467.3,448.98,466.63,456.93,464.87,48.51,57.48
2026-02-16 09:56:00+05:30,82600.0,PE,82632.14,380.7,405.41,391.55,396.67,395.47,44.73,36.4
2026-02-16 09:57:00+05:30,82700.0,CE,82687.18,445.5,402.67,411.7,412.57,414.84,58.76,73.22
2026-02-16 09:57:00+05:30,82700.0,PE,82687.18,393.15,446.32,438.22,433.61,437.56,36.69,23.83
2026-02-16 09:58:00+05:30,82700.0,CE,82675.48,436.3,407.21,411.06,417.32,416.89,55.29,65.01
2026-02-16 09:58:00+05:30,82700.0,PE,82675.48,400.3,439.84,438.09,426.95,434.01,39.25,29.88
2026-02-16 09:59:00+05:30,82700.0,CE,82696.3,448.65,413.54,411.67,423.58,419.91,58.8,70.24
2026-02-16 09:59:00+05:30,82700.0,PE,82696.3,388.15,431.54,436.91,419.19,429.65,36.54,25.81
2026-02-16 10:00:00+05:30,82700.0,CE,82707.5,451.25,421.83,411.83,429.12,422.9,59.53,71.29
2026-02-16 10:00:00+05:30,82700.0,PE,82707.5,382.8,420.67,436.04,411.91,425.18,35.38,24.13
2026-02-16 10:01:00+05:30,82800.0,CE,82770.08,427.65,383.03,365.83,388.6,378.74,67.04,81.47
2026-02-16 10:01:00+05:30,82800.0,PE,82770.08,407.45,457.86,475.26,449.49,465.3,32.23,19.97
2026-02-16 10:02:00+05:30,82800.0,CE,82789.94,442.65,393.37,368.87,399.41,384.83,70.2,84.67
2026-02-16 10:02:00+05:30,82800.0,PE,82789.94,397.75,445.38,472.13,439.14,458.86,30.54,17.9
2026-02-16 10:03:00+05:30,82800.0,CE,82799.57,451.95,403.28,372.36,409.92,391.22,71.99,86.37
2026-02-16 10:03:00+05:30,82800.0,PE,82799.57,390.6,434.5,469.34,429.43,452.36,29.33,16.43
2026-02-16 10:04:00+05:30,82800.0,CE,82800.89,458.5,413.29,377.31,419.63,397.63,73.22,87.5
2026-02-16 10:04:00+05:30,82800.0,PE,82800.89,384.35,424.42,465.09,420.42,445.89,28.27,15.16
2026-02-16 10:05:00+05:30,82800.0,CE,82806.64,460.45,423.82,382.56,427.8,403.61,73.58,87.86
2026-02-16 10:05:00+05:30,82800.0,PE,82806.64,386.25,414.18,461.13,413.58,440.21,29.11,17.42
2026-02-16 10:06:00+05:30,82800.0,CE,82783.66,445.95,429.66,387.21,431.43,407.64,66.26,70.6
2026-02-16 10:06:00+05:30,82800.0,PE,82783.66,398.5,409.48,457.87,410.57,436.23,34.43,31.21
2026-02-16 10:07:00+05:30,82800.0,CE,82760.36,433.8,435.05,390.78,431.9,410.14,60.8,59.23
2026-02-16 10:07:00+05:30,82800.0,PE,82760.36,403.95,404.37,453.27,409.24,433.16,36.71,36.7
2026-02-16 10:08:00+05:30,82700.0,CE,82746.63,487.0,495.13,445.72,487.29,465.48,59.85,57.17
2026-02-16 10:08:00+05:30,82700.0,PE,82746.63,359.0,355.76,403.07,363.26,385.26,35.75,35.41
2026-02-16 10:09:00+05:30,82800.0,CE,82764.69,434.15,443.07,398.33,432.45,414.35,60.73,59.25
2026-02-16 10:09:00+05:30,82800.0,PE,82764.69,400.9,397.06,442.93,406.7,427.56,35.9,34.61
2026-02-16 10:10:00+05:30,82800.0,CE,82758.16,424.65,442.73,401.95,430.89,415.33,56.3,49.77
2026-02-16 10:10:00+05:30,82800.0,PE,82758.16,410.4,397.39,438.89,407.44,425.92,40.31,45.88
2026-02-16 10:11:00+05:30,82800.0,CE,82777.84,434.2,441.79,406.21,431.55,417.13,59.5,57.71
2026-02-16 10:11:00+05:30,82800.0,PE,82777.84,404.85,398.18,434.55,406.92,423.92,38.64,41.06
2026-02-16 10:12:00+05:30,82800.0,CE,82844.09,492.55,446.31,413.84,443.75,424.31,72.67,80.11
2026-02-16 10:12:00+05:30,82800.0,PE,82844.09,360.4,394.82,427.36,397.62,417.87,28.45,20.71
2026-02-16 10:13:00+05:30,82900.0,CE,82871.21,440.6,397.89,371.86,401.43,380.62,72.09,79.24
2026-02-16 10:13:00+05:30,82900.0,PE,82871.21,408.45,440.64,475.93,438.73,460.75,35.35,25.49
2026-02-16 10:14:00+05:30,82900.0,CE,82854.05,435.65,400.88,377.96,408.28,385.86,69.83,74.75
2026-02-16 10:14:00+05:30,82900.0,PE,82854.05,408.65,437.79,470.5,432.71,455.78,35.41,25.67
2026-02-16 10:15:00+05:30,82900.0,CE,82863.99,427.45,404.79,383.15,412.11,389.82,66.13,67.37
2026-02-16 10:15:00+05:30,82900.0,PE,82863.99,416.95,434.5,463.0,429.56,452.09,38.05,33.66
2026-02-16 10:16:00+05:30,82800.0,CE,82843.87,480.0,463.2,439.46,468.71,444.97,65.7,65.66
2026-02-16 10:16:00+05:30,82800.0,PE,82843.87,373.8,383.71,402.95,380.93,401.67,34.78,35.4
2026-02-16 10:17:00+05:30,82900.0,CE,82853.08,423.7,414.44,392.87,416.83,396.26,64.33,63.51
2026-02-16 10:17:00+05:30,82900.0,PE,82853.08,420.2,427.09,446.39,426.01,446.21,39.13,36.93
2026-02-16 10:18:00+05:30,82900.0,CE,82867.8,430.75,419.64,396.9,419.61,399.54,66.2,67.63
2026-02-16 10:18:00+05:30,82900.0,PE,82867.8,411.9,422.75,442.49,423.19,442.94,37.26,31.78
2026-02-16 10:19:00+05:30,82900.0,CE,82868.83,423.8,425.36,400.94,420.45,401.85,62.71,59.86
2026-02-16 10:19:00+05:30,82900.0,PE,82868.83,417.6,418.09,438.41,422.07,440.53,39.4,38.64
2026-02-16 10:20:00+05:30,82800.0,CE,82841.21,463.9,483.57,456.98,472.91,455.41,56.59,47.54
2026-02-16 10:20:00+05:30,82800.0,PE,82841.21,379.0,369.19,387.88,376.22,392.07,39.65,47.27
2026-02-16 10:21:00+05:30,82800.0,CE,82840.71,470.05,481.07,460.41,472.34,456.81,58.44,52.2
2026-02-16 10:21:00+05:30,82800.0,PE,82840.71,377.3,371.07,385.18,376.44,390.67,39.06,45.47
2026-02-16 10:22:00+05:30,82800.0,CE,82842.29,467.95,477.72,462.33,471.46,457.87,57.54,50.42
2026-02-16 10:22:00+05:30,82800.0,PE,82842.29,375.0,372.38,383.64,376.15,389.17,38.23,42.89
2026-02-16 10:23:00+05:30,82800.0,CE,82820.12,460.0,474.38,463.16,469.17,458.07,54.13,43.81
2026-02-16 10:23:00+05:30,82800.0,PE,82820.12,381.6,374.32,382.87,377.24,388.45,42.02,52.0
2026-02-16 10:24:00+05:30,82800.0,CE,82802.24,451.0,470.87,463.11,465.54,457.4,50.48,37.34
2026-02-16 10:24:00+05:30,82800.0,PE,82802.24,392.0,376.56,382.94,380.19,388.79,47.49,62.89
2026-02-16 10:25:00+05:30,82800.0,CE,82791.53,447.55,467.27,462.59,461.94,456.46,49.12,35.03
2026-02-16 10:25:00+05:30,82800.0,PE,82791.53,393.55,378.75,383.37,382.86,389.24,48.28,64.3
2026-02-16 10:26:00+05:30,82800.0,CE,82784.95,447.05,463.96,461.95,458.96,455.56,48.91,34.66
2026-02-16 10:26:00+05:30,82800.0,PE,82784.95,395.25,381.12,383.8,385.34,389.82,49.17,65.95
2026-02-16 10:27:00+05:30,82800.0,CE,82798.45,447.15,459.55,462.01,456.6,454.76,48.96,34.82
2026-02-16 10:27:00+05:30,82800.0,PE,82798.45,394.15,384.23,383.6,387.1,390.23,48.59,63.72
2026-02-16 10:28:00+05:30,82800.0,CE,82781.31,438.15,454.76,462.22,452.91,453.18,45.01,27.78
2026-02-16 10:28:00+05:30,82800.0,PE,82781.31,400.55,387.6,383.43,389.79,391.21,52.16,70.49
2026-02-16 10:29:00+05:30,82800.0,CE,82799.08,445.2,452.68,462.82,451.37,452.42,48.51,39.04
2026-02-16 10:29:00+05:30,82800.0,PE,82799.08,391.6,389.0,382.85,390.15,391.25,47.22,54.04
2026-02-16 10:30:00+05:30,82800.0,CE,82773.05,437.2,449.03,462.97,448.53,450.97,45.01,32.36
2026-02-16 10:30:00+05:30,82800.0,PE,82773.05,396.65,391.15,382.65,391.45,391.76,50.09,60.16
2026-02-16 10:31:00+05:30,82800.0,CE,82800.29,447.05,446.71,464.03,448.24,450.6,49.81,45.71
2026-02-16 10:31:00+05:30,82800.0,PE,82800.29,385.5,392.32,381.46,390.26,391.17,44.35,44.8
2026-02-16 10:32:00+05:30,82800.0,CE,82812.4,449.75,445.57,464.77,448.54,450.52,51.08,48.93
2026-02-16 10:32:00+05:30,82800.0,PE,82812.4,384.0,392.58,380.47,389.01,390.48,43.63,43.07
2026-02-16 10:33:00+05:30,82800.0,CE,82822.29,459.9,446.56,463.22,450.81,451.41,55.6,59.48
2026-02-16 10:33:00+05:30,82800.0,PE,82822.29,374.5,390.64,381.14,386.11,388.96,39.25,33.53
2026-02-16 10:34:00+05:30,82800.0,CE,82813.26,445.6,446.34,460.72,449.77,450.86,48.76,44.4
2026-02-16 10:34:00+05:30,82800.0,PE,82813.26,388.25,390.05,382.33,386.54,388.89,47.46,51.63
2026-02-16 10:35:00+05:30,82800.0,CE,82816.55,448.55,446.51,458.74,449.53,450.64,50.12,47.6
2026-02-16 10:35:00+05:30,82800.0,PE,82816.55,387.6,389.2,383.45,386.75,388.77,47.14,50.87
2026-02-16 10:36:00+05:30,82800.0,CE,82826.29,457.05,447.61,457.53,451.03,451.25,53.93,56.09
2026-02-16 10:36:00+05:30,82800.0,PE,82826.29,380.45,387.68,383.86,385.49,387.98,43.61,42.75
2026-02-16 10:37:00+05:30,82800.0,CE,82814.87,449.2,448.83,456.06,450.66,451.05,50.13,47.75
2026-02-16 10:37:00+05:30,82800.0,PE,82814.87,390.0,386.51,384.63,386.39,388.17,49.09,54.15
2026-02-16 10:38:00+05:30,82800.0,CE,82781.06,437.55,447.98,454.19,448.04,449.77,45.05,37.98
2026-02-16 10:38:00+05:30,82800.0,PE,82781.06,394.9,386.87,385.63,388.09,388.81,51.69,59.03
2026-02-16 10:39:00+05:30,82800.0,CE,82791.82,445.2,448.87,452.21,447.47,449.33,48.72,46.39
2026-02-16 10:39:00+05:30,82800.0,PE,82791.82,388.5,385.97,386.7,388.17,388.78,48.23,50.79
2026-02-16 10:40:00+05:30,82800.0,CE,82809.86,454.9,449.74,450.95,448.96,449.86,53.01,55.34
2026-02-16 10:40:00+05:30,82800.0,PE,82809.86,379.1,385.26,387.12,386.36,387.86,43.61,40.98
2026-02-16 10:41:00+05:30,82800.0,CE,82830.5,458.8,450.75,450.71,450.93,450.71,54.65,58.58
2026-02-16 10:41:00+05:30,82800.0,PE,82830.5,376.9,384.47,387.02,384.47,386.82,42.58,38.93
2026-02-16 10:42:00+05:30,82800.0,CE,82793.92,436.35,448.13,449.1,448.01,449.35,44.92,39.37
2026-02-16 10:42:00+05:30,82800.0,PE,82793.92,395.85,386.84,387.9,386.74,387.68,52.88,59.38
2026-02-16 10:43:00+05:30,82800.0,CE,82787.29,437.8,447.27,447.67,445.97,448.25,45.6,40.84
2026-02-16 10:43:00+05:30,82800.0,PE,82787.29,392.9,387.36,388.75,387.98,388.17,51.34,55.97
2026-02-16 10:44:00+05:30,82800.0,CE,82786.24,441.75,446.51,446.8,445.13,447.63,47.48,45.05
2026-02-16 10:44:00+05:30,82800.0,PE,82786.24,387.0,387.29,389.01,387.78,388.06,48.3,49.37
2026-02-16 10:45:00+05:30,82800.0,CE,82785.0,436.1,444.18,446.09,443.32,446.53,45.08,40.27
2026-02-16 10:45:00+05:30,82800.0,PE,82785.0,390.05,388.36,388.92,388.23,388.25,49.95,52.73
2026-02-16 10:46:00+05:30,82800.0,CE,82774.62,439.65,443.12,445.71,442.59,445.87,46.9,44.58
2026-02-16 10:46:00+05:30,82800.0,PE,82774.62,389.1,388.26,388.7,388.41,388.33,49.42,51.49
2026-02-16 10:47:00+05:30,82800.0,CE,82791.05,452.85,444.82,445.99,444.64,446.54,53.12,57.8
2026-02-16 10:47:00+05:30,82800.0,PE,82791.05,377.4,386.31,387.85,386.21,387.29,43.34,38.46
2026-02-16 10:48:00+05:30,82800.0,CE,82782.18,440.4,444.29,445.67,443.79,445.95,47.47,45.78
2026-02-16 10:48:00+05:30,82800.0,PE,82782.18,388.85,386.35,387.6,386.73,387.44,49.84,52.25
2026-02-16 10:49:00+05:30,82800.0,CE,82757.17,427.2,441.21,445.15,440.47,444.17,42.33,36.42
2026-02-16 10:49:00+05:30,82800.0,PE,82757.17,402.75,388.98,387.71,389.94,388.9,56.39,63.76
2026-02-16 10:50:00+05:30,82700.0,CE,82731.19,477.25,494.31,501.37,493.56,499.25,40.43,32.72
2026-02-16 10:50:00+05:30,82700.0,PE,82731.19,362.15,349.46,345.84,350.3,347.84,57.76,65.92
2026-02-16 10:51:00+05:30,82700.0,CE,82749.45,494.0,494.33,501.45,493.65,498.75,47.76,48.36
2026-02-16 10:51:00+05:30,82700.0,PE,82749.45,347.75,348.89,345.56,349.79,347.83,49.61,49.07
2026-02-16 10:52:00+05:30,82800.0,CE,82751.33,425.15,435.78,442.99,434.49,440.01,43.27,40.14
2026-02-16 10:52:00+05:30,82800.0,PE,82751.33,400.55,392.62,388.88,394.39,391.59,54.08,57.14
2026-02-16 10:53:00+05:30,82700.0,CE,82746.49,481.8,490.91,499.23,489.41,495.69,43.55,40.37
2026-02-16 10:53:00+05:30,82700.0,PE,82746.49,359.65,351.42,347.09,353.05,349.82,55.29,59.34
2026-02-16 10:54:00+05:30,82700.0,CE,82730.09,479.5,489.18,497.36,487.43,494.15,42.73,38.73
2026-02-16 10:54:00+05:30,82700.0,PE,82730.09,360.6,352.82,348.39,354.56,350.84,55.75,60.19
2026-02-16 10:55:00+05:30,82700.0,CE,82734.42,476.6,486.86,496.12,485.26,492.48,41.66,36.55
2026-02-16 10:55:00+05:30,82700.0,PE,82734.42,362.9,354.73,349.19,356.23,351.99,56.89,62.41
2026-02-16 10:56:00+05:30,82700.0,CE,82739.59,479.7,483.32,494.87,484.15,491.26,43.29,40.71
2026-02-16 10:56:00+05:30,82700.0,PE,82739.59,360.0,357.41,349.86,356.98,352.76,54.96,57.68
2026-02-16 10:57:00+05:30,82700.0,CE,82739.25,476.9,481.08,492.98,482.7,489.89,42.15,38.08
