instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price
NIFTY,sell,STRADDLE,25000.0,MONTH,2,2025-07-18 14:28:00+05:30,747.65,1,1,747.65,2025-07-18 14:45:00+05:30,744.8,EOD,2.8500000000000227,0.38119440914866887,213.7500000000017,75,CLOSED,25000.0,25000.0,453.4,294.25,441.4,303.4
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-07-21 09:40:00+05:30,743.55,1,1,743.55,2025-07-21 09:42:00+05:30,707.05,TARGET,36.5,4.908883060991191,2737.5,75,CLOSED,24950.0,24950.0,439.85,303.7,429.7,277.35
NIFTY,sell,STRADDLE,25000.0,MONTH,2,2025-07-21 09:47:00+05:30,723.25,1,1,723.25,2025-07-21 09:55:00+05:30,742.4,STOP_LOSS,-19.149999999999977,-2.647770480470097,-1436.2499999999982,75,CLOSED,25000.0,25000.0,429.05,294.2,475.4,267.0
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-21 11:29:00+05:30,729.05,1,1,729.05,2025-07-21 11:39:00+05:30,719.15,TARGET,9.899999999999977,1.3579315547630448,742.4999999999983,75,CLOSED,25050.0,25050.0,449.0,280.05,434.65,284.5
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-21 12:29:00+05:30,719.6,1,1,719.6,2025-07-21 12:30:00+05:30,688.1,TARGET,31.5,4.3774319066147855,2362.5,75,CLOSED,25050.0,25050.0,430.8,288.8,400.0,288.1
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-21 14:08:00+05:30,730.9,1,1,730.9,2025-07-21 14:13:00+05:30,719.5,TARGET,11.399999999999977,1.5597208920508931,854.9999999999983,75,CLOSED,25050.0,25050.0,444.9,286.0,415.0,304.5
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-21 14:43:00+05:30,728.25,1,1,728.25,2025-07-21 14:44:00+05:30,704.65,TARGET,23.600000000000023,3.2406453827669104,1770.0000000000018,75,CLOSED,25050.0,25050.0,445.85,282.4,422.25,282.4
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-22 11:40:00+05:30,685.0,1,1,685.0,2025-07-22 11:55:00+05:30,668.15,TARGET,16.850000000000023,2.4598540145985432,1263.7500000000018,75,CLOSED,25050.0,25050.0,417.25,267.75,425.0,243.15
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-22 14:22:00+05:30,686.55,1,1,686.55,2025-07-22 14:26:00+05:30,672.1,TARGET,14.449999999999932,2.1047265312067487,1083.749999999995,75,CLOSED,25050.0,25050.0,413.5,273.05,412.6,259.5
NIFTY,sell,STRADDLE,25100.0,MONTH,2,2025-07-23 10:53:00+05:30,649.8,1,1,649.8,2025-07-23 11:33:00+05:30,681.0,STOP_LOSS,-31.200000000000045,-4.80147737765467,-2340.0000000000036,75,CLOSED,25100.0,25100.0,402.45,247.35,440.05,240.95
NIFTY,sell,STRADDLE,25150.0,MONTH,2,2025-07-23 12:20:00+05:30,654.2,1,1,654.2,2025-07-23 12:25:00+05:30,644.3,TARGET,9.900000000000091,1.5132986854173174,742.5000000000068,75,CLOSED,25150.0,25150.0,408.0,246.2,401.0,243.3
NIFTY,sell,STRADDLE,25200.0,MONTH,2,2025-07-23 12:37:00+05:30,646.1,1,1,646.1,2025-07-23 14:45:00+05:30,650.25,EOD,-4.149999999999977,-0.6423154310478218,-311.2499999999983,75,CLOSED,25200.0,25200.0,385.3,260.8,400.25,250.0
NIFTY,sell,STRADDLE,25150.0,MONTH,2,2025-07-24 10:24:00+05:30,646.45,1,1,646.45,2025-07-24 11:15:00+05:30,639.55,TARGET,6.900000000000091,1.067367932554736,517.5000000000068,75,CLOSED,25150.0,25150.0,403.3,243.15,387.8,251.75
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-24 12:36:00+05:30,667.5,1,1,667.5,2025-07-24 12:37:00+05:30,651.85,TARGET,15.649999999999977,2.3445692883895095,1173.7499999999982,75,CLOSED,25050.0,25050.0,400.0,267.5,400.0,251.85
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-07-24 12:40:00+05:30,670.75,1,1,670.75,2025-07-24 12:41:00+05:30,652.25,TARGET,18.5,2.7581065970928065,1387.5,75,CLOSED,25050.0,25050.0,404.0,266.75,404.0,248.25
NIFTY,sell,STRADDLE,25100.0,MONTH,2,2025-07-24 12:50:00+05:30,646.7,1,1,646.7,2025-07-24 13:08:00+05:30,639.55,TARGET,7.150000000000091,1.1056131127261621,536.2500000000068,75,CLOSED,25100.0,25100.0,377.0,269.7,364.0,275.55
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-25 10:52:00+05:30,682.7,1,1,682.7,2025-07-25 10:55:00+05:30,661.75,TARGET,20.950000000000045,3.0686978174893866,1571.2500000000034,75,CLOSED,24850.0,24850.0,404.7,278.0,401.0,260.75
NIFTY,sell,STRADDLE,24900.0,MONTH,2,2025-07-25 11:28:00+05:30,660.6500000000001,1,1,660.6500000000001,2025-07-25 11:59:00+05:30,653.9,TARGET,6.750000000000114,1.021721032316675,506.2500000000085,75,CLOSED,24900.0,24900.0,381.85,278.8,364.0,289.9
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-25 12:12:00+05:30,665.15,1,1,665.15,2025-07-25 12:29:00+05:30,648.1,TARGET,17.049999999999955,2.5633315793429987,1278.7499999999966,75,CLOSED,24850.0,24850.0,391.4,273.75,383.8,264.3
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-25 13:07:00+05:30,666.7,1,1,666.7,2025-07-25 13:23:00+05:30,657.2,TARGET,9.5,1.4249287535623216,712.5,75,CLOSED,24850.0,24850.0,397.6,269.1,392.2,265.0
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-25 13:41:00+05:30,662.45,1,1,662.45,2025-07-25 13:44:00+05:30,655.6,TARGET,6.850000000000023,1.0340403049286773,513.7500000000017,75,CLOSED,24850.0,24850.0,391.7,270.75,392.0,263.6
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-28 09:34:00+05:30,657.8,1,1,657.8,2025-07-28 09:35:00+05:30,647.5999999999999,TARGET,10.200000000000045,1.5506232897537315,765.0000000000034,75,CLOSED,24850.0,24850.0,398.55,259.25,387.4,260.2
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-28 10:11:00+05:30,674.7,1,1,674.7,2025-07-28 10:13:00+05:30,650.5,TARGET,24.200000000000045,3.5867793093226688,1815.0000000000034,75,CLOSED,24850.0,24850.0,408.75,265.95,387.45,263.05
NIFTY,sell,STRADDLE,24800.0,MONTH,2,2025-07-28 11:24:00+05:30,650.05,1,1,650.05,2025-07-28 12:22:00+05:30,643.45,TARGET,6.599999999999909,1.0153065148834566,494.9999999999932,75,CLOSED,24800.0,24800.0,399.55,250.5,376.85,266.6
NIFTY,sell,STRADDLE,24800.0,MONTH,2,2025-07-28 12:31:00+05:30,648.3,1,1,648.3,2025-07-28 14:45:00+05:30,646.75,EOD,1.5499999999999545,0.2390868425111761,116.24999999999659,75,CLOSED,24800.0,24800.0,383.3,265.0,337.0,309.75
NIFTY,sell,STRADDLE,24650.0,MONTH,2,2025-07-29 10:56:00+05:30,667.0999999999999,1,1,667.0999999999999,2025-07-29 11:05:00+05:30,659.55,TARGET,7.5499999999999545,1.1317643531704324,566.2499999999966,75,CLOSED,24650.0,24650.0,385.95,281.15,384.45,275.1
NIFTY,sell,STRADDLE,24700.0,MONTH,2,2025-07-29 11:45:00+05:30,657.8,1,1,657.8,2025-07-29 11:57:00+05:30,649.3,TARGET,8.5,1.2921860747947707,637.5,75,CLOSED,24700.0,24700.0,381.75,276.05,371.55,277.75
NIFTY,sell,STRADDLE,24750.0,MONTH,2,2025-07-29 13:35:00+05:30,643.85,1,1,643.85,2025-07-29 13:40:00+05:30,636.4000000000001,TARGET,7.449999999999932,1.157101809427651,558.7499999999949,75,CLOSED,24750.0,24750.0,388.0,255.85,384.35,252.05
NIFTY,sell,STRADDLE,24800.0,MONTH,2,2025-07-29 13:54:00+05:30,633.95,1,1,633.95,2025-07-29 14:40:00+05:30,626.95,TARGET,7.0,1.1041880274469595,525.0,75,CLOSED,24800.0,24800.0,373.0,260.95,362.05,264.9
NIFTY,sell,STRADDLE,24900.0,MONTH,2,2025-07-30 11:28:00+05:30,598.15,1,1,598.15,2025-07-30 12:31:00+05:30,591.6500000000001,TARGET,6.499999999999886,1.0866839421549588,487.4999999999915,75,CLOSED,24900.0,24900.0,347.55,250.6,327.8,263.85
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-30 13:34:00+05:30,604.25,1,1,604.25,2025-07-30 13:51:00+05:30,596.05,TARGET,8.200000000000045,1.357054199420777,615.0000000000034,75,CLOSED,24850.0,24850.0,355.9,248.35,350.7,245.35
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-30 14:06:00+05:30,605.0,1,1,605.0,2025-07-30 14:08:00+05:30,596.8,TARGET,8.200000000000045,1.3553719008264538,615.0000000000034,75,CLOSED,24850.0,24850.0,363.6,241.4,350.8,246.0
NIFTY,sell,STRADDLE,24700.0,MONTH,2,2025-07-31 10:46:00+05:30,617.85,1,1,617.85,2025-07-31 10:58:00+05:30,609.75,TARGET,8.100000000000023,1.3109978150036454,607.5000000000017,75,CLOSED,24700.0,24700.0,356.85,261.0,353.85,255.9
NIFTY,sell,STRADDLE,24750.0,MONTH,2,2025-07-31 11:06:00+05:30,619.75,1,1,619.75,2025-07-31 11:07:00+05:30,612.1500000000001,TARGET,7.599999999999909,1.2263009277934505,569.9999999999932,75,CLOSED,24750.0,24750.0,368.9,250.85,360.6,251.55
NIFTY,sell,STRADDLE,24800.0,MONTH,2,2025-07-31 11:25:00+05:30,610.9,1,1,610.9,2025-07-31 12:02:00+05:30,604.7,TARGET,6.199999999999932,1.0148960550008075,464.9999999999949,75,CLOSED,24800.0,24800.0,347.5,263.4,340.95,263.75
NIFTY,sell,STRADDLE,24850.0,MONTH,2,2025-07-31 12:34:00+05:30,609.9,1,1,609.9,2025-07-31 13:38:00+05:30,625.6,STOP_LOSS,-15.700000000000045,-2.5741924905722326,-1177.5000000000034,75,CLOSED,24850.0,24850.0,355.9,254.0,413.85,211.75
NIFTY,sell,STRADDLE,24750.0,MONTH,1,2025-08-01 10:21:00+05:30,591.65,1,1,591.65,2025-08-01 11:08:00+05:30,584.4,TARGET,7.25,1.225386630609313,543.75,75,CLOSED,24750.0,24750.0,343.65,248.0,315.15,269.25
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2025-08-01 11:41:00+05:30,602.9,1,1,602.9,2025-08-01 11:45:00+05:30,595.1,TARGET,7.7999999999999545,1.2937468900315068,584.9999999999966,75,CLOSED,24650.0,24650.0,345.0,257.9,337.25,257.85
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2025-08-01 13:12:00+05:30,602.6500000000001,1,1,602.6500000000001,2025-08-01 13:34:00+05:30,595.0999999999999,TARGET,7.550000000000182,1.252800132747064,566.2500000000136,75,CLOSED,24650.0,24650.0,338.8,263.85,338.4,256.7
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-04 09:52:00+05:30,595.25,1,1,595.25,2025-08-04 10:31:00+05:30,589.1,TARGET,6.149999999999977,1.033179336413268,461.2499999999983,75,CLOSED,24600.0,24600.0,344.55,250.7,350.2,238.9
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2025-08-04 10:41:00+05:30,588.45,1,1,588.45,2025-08-04 10:47:00+05:30,580.95,TARGET,7.5,1.274534794799898,562.5,75,CLOSED,24650.0,24650.0,331.65,256.8,322.95,258.0
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2025-08-04 11:06:00+05:30,589.15,1,1,589.15,2025-08-04 11:07:00+05:30,581.7,TARGET,7.449999999999932,1.264533650173968,558.7499999999949,75,CLOSED,24650.0,24650.0,342.65,246.5,330.05,251.65
NIFTY,sell,STRADDLE,24700.0,MONTH,1,2025-08-04 12:37:00+05:30,572.05,1,1,572.05,2025-08-04 13:28:00+05:30,565.7,TARGET,6.349999999999909,1.110042828424073,476.2499999999932,75,CLOSED,24700.0,24700.0,326.45,245.6,304.45,261.25
NIFTY,sell,STRADDLE,24750.0,MONTH,1,2025-08-04 13:47:00+05:30,568.65,1,1,568.65,2025-08-04 13:49:00+05:30,562.8499999999999,TARGET,5.800000000000068,1.0199595533280699,435.0000000000051,75,CLOSED,24750.0,24750.0,312.75,255.9,304.45,258.4
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-05 09:52:00+05:30,560.25,1,1,560.25,2025-08-05 10:29:00+05:30,554.25,TARGET,6.0,1.07095046854083,450.0,75,CLOSED,24600.0,24600.0,321.35,238.9,321.0,233.25
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2025-08-05 12:22:00+05:30,542.0,1,1,542.0,2025-08-05 12:31:00+05:30,536.25,TARGET,5.75,1.0608856088560885,431.25,75,CLOSED,24650.0,24650.0,311.15,230.85,295.3,240.95
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2025-08-05 12:56:00+05:30,538.05,1,1,538.05,2025-08-05 14:00:00+05:30,531.65,TARGET,6.399999999999977,1.1894805315491084,479.9999999999983,75,CLOSED,24650.0,24650.0,294.4,243.65,281.2,250.45
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-08-06 10:57:00+05:30,536.65,1,1,536.65,2025-08-06 11:02:00+05:30,530.75,TARGET,5.899999999999977,1.0994130252492271,442.4999999999983,75,CLOSED,24550.0,24550.0,310.4,226.25,307.75,223.0
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-06 12:33:00+05:30,525.7,1,1,525.7,2025-08-06 12:37:00+05:30,520.3499999999999,TARGET,5.350000000000136,1.0176906981168226,401.25000000001023,75,CLOSED,24600.0,24600.0,312.55,213.15,301.65,218.7
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-06 13:19:00+05:30,522.7,1,1,522.7,2025-08-06 13:58:00+05:30,516.95,TARGET,5.75,1.100057394298833,431.25,75,CLOSED,24600.0,24600.0,303.2,219.5,295.8,221.15
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-08-07 09:58:00+05:30,510.15,1,1,510.15,2025-08-07 12:01:00+05:30,504.65,TARGET,5.5,1.078114280113692,412.5,75,CLOSED,24500.0,24500.0,284.45,225.7,249.55,255.1
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-08-07 12:47:00+05:30,512.3,1,1,512.3,2025-08-07 13:58:00+05:30,506.3,TARGET,5.999999999999943,1.1711887565879258,449.99999999999574,75,CLOSED,24450.0,24450.0,282.15,230.15,256.3,250.0
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-08-08 12:48:00+05:30,494.95,1,1,494.95,2025-08-08 12:51:00+05:30,489.8,TARGET,5.149999999999977,1.0405091423376054,386.2499999999983,75,CLOSED,24450.0,24450.0,285.15,209.8,290.0,199.8
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-08-08 13:29:00+05:30,514.4,1,1,514.4,2025-08-08 13:30:00+05:30,485.05,TARGET,29.349999999999966,5.7056765163296985,2201.2499999999973,75,CLOSED,24450.0,24450.0,295.4,219.0,268.0,217.05
NIFTY,sell,STRADDLE,24400.0,MONTH,1,2025-08-11 10:16:00+05:30,488.9,1,1,488.9,2025-08-11 11:12:00+05:30,482.75,TARGET,6.149999999999977,1.257925956228263,461.2499999999983,75,CLOSED,24400.0,24400.0,289.55,199.35,291.65,191.1
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-08-11 12:19:00+05:30,474.9,1,1,474.9,2025-08-11 12:48:00+05:30,469.65,TARGET,5.25,1.1054958938723942,393.75,75,CLOSED,24450.0,24450.0,269.55,205.35,277.05,192.6
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-08-11 13:01:00+05:30,469.90000000000003,1,1,469.90000000000003,2025-08-11 13:04:00+05:30,464.5,TARGET,5.400000000000034,1.149180676739739,405.00000000000256,75,CLOSED,24500.0,24500.0,274.1,195.8,266.15,198.35
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-08-11 14:28:00+05:30,458.25,1,1,458.25,2025-08-11 14:45:00+05:30,462.6,EOD,-4.350000000000023,-0.9492635024549967,-326.2500000000017,75,CLOSED,24550.0,24550.0,252.55,205.7,270.45,192.15
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-12 10:53:00+05:30,455.3,1,1,455.3,2025-08-12 11:02:00+05:30,449.20000000000005,TARGET,6.099999999999966,1.3397759718866606,457.49999999999744,75,CLOSED,24600.0,24600.0,251.0,204.3,239.3,209.9
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-08-12 12:12:00+05:30,453.65,1,1,453.65,2025-08-12 12:16:00+05:30,446.85,TARGET,6.7999999999999545,1.4989529372864443,509.9999999999966,75,CLOSED,24550.0,24550.0,266.55,187.1,265.6,181.25
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-12 12:25:00+05:30,446.95,1,1,446.95,2025-08-12 12:28:00+05:30,440.45000000000005,TARGET,6.499999999999943,1.4543013759928276,487.49999999999574,75,CLOSED,24600.0,24600.0,270.15,176.8,256.3,184.15
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-08-12 13:34:00+05:30,445.20000000000005,1,1,445.20000000000005,2025-08-12 13:46:00+05:30,440.45,TARGET,4.750000000000057,1.066936208445655,356.25000000000426,75,CLOSED,24550.0,24550.0,263.6,181.6,265.7,174.75
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-08-13 09:33:00+05:30,441.1,1,1,441.1,2025-08-13 10:51:00+05:30,435.5,TARGET,5.600000000000023,1.2695533892541424,420.0000000000017,75,CLOSED,24550.0,24550.0,259.45,181.65,269.95,165.55
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-08-13 12:21:00+05:30,425.15,1,1,425.15,2025-08-13 12:45:00+05:30,436.25,STOP_LOSS,-11.100000000000023,-2.6108432318005463,-832.5000000000017,75,CLOSED,24600.0,24600.0,252.0,173.15,276.75,159.5
NIFTY,sell,STRADDLE,24650.0,MONTH,2,2025-08-14 10:28:00+05:30,822.9,1,1,822.9,2025-08-14 10:43:00+05:30,814.25,TARGET,8.649999999999977,1.051160529833513,648.7499999999983,75,CLOSED,24650.0,24650.0,516.9,306.0,509.75,304.5
NIFTY,sell,STRADDLE,24600.0,MONTH,2,2025-08-14 11:54:00+05:30,822.2,1,1,822.2,2025-08-14 12:02:00+05:30,812.15,TARGET,10.050000000000068,1.2223303332522584,753.7500000000051,75,CLOSED,24600.0,24600.0,522.0,300.2,521.15,291.0
NIFTY,sell,STRADDLE,24650.0,MONTH,2,2025-08-14 13:35:00+05:30,811.95,1,1,811.95,2025-08-14 13:48:00+05:30,801.9000000000001,TARGET,10.049999999999955,1.2377609458710455,753.7499999999966,75,CLOSED,24650.0,24650.0,501.0,310.95,496.3,305.6
NIFTY,sell,STRADDLE,25000.0,MONTH,2,2025-08-18 09:49:00+05:30,805.25,1,1,805.25,2025-08-18 10:27:00+05:30,795.55,TARGET,9.700000000000045,1.204594846321024,727.5000000000034,75,CLOSED,25000.0,25000.0,507.4,297.85,485.2,310.35
NIFTY,sell,STRADDLE,24900.0,MONTH,2,2025-08-18 12:44:00+05:30,789.2,1,1,789.2,2025-08-18 14:38:00+05:30,779.8,TARGET,9.400000000000091,1.191079574252419,705.0000000000068,75,CLOSED,24900.0,24900.0,501.0,288.2,502.25,277.55
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-19 11:08:00+05:30,750.4,1,1,750.4,2025-08-19 11:12:00+05:30,742.5,TARGET,7.899999999999977,1.052771855010658,592.4999999999983,75,CLOSED,24950.0,24950.0,466.0,284.4,461.9,280.6
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-19 11:30:00+05:30,744.0,1,1,744.0,2025-08-19 12:20:00+05:30,764.45,STOP_LOSS,-20.450000000000045,-2.7486559139785007,-1533.7500000000034,75,CLOSED,24950.0,24950.0,465.0,279.0,502.25,262.2
NIFTY,sell,STRADDLE,25000.0,MONTH,2,2025-08-19 13:15:00+05:30,755.3499999999999,1,1,755.3499999999999,2025-08-19 13:31:00+05:30,747.2,TARGET,8.149999999999864,1.0789700139008227,611.2499999999898,75,CLOSED,25000.0,25000.0,472.2,283.15,460.2,287.0
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-19 13:51:00+05:30,758.3,1,1,758.3,2025-08-19 13:55:00+05:30,746.05,TARGET,12.25,1.6154556244230518,918.75,75,CLOSED,24950.0,24950.0,489.35,268.95,477.05,269.0
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-19 14:21:00+05:30,750.3499999999999,1,1,750.3499999999999,2025-08-19 14:45:00+05:30,740.2,TARGET,10.149999999999864,1.352702072366211,761.2499999999898,75,CLOSED,24950.0,24950.0,477.15,273.2,478.75,261.45
NIFTY,sell,STRADDLE,25000.0,MONTH,2,2025-08-20 10:03:00+05:30,732.4,1,1,732.4,2025-08-20 12:12:00+05:30,751.25,STOP_LOSS,-18.850000000000023,-2.573730202075372,-1413.7500000000018,75,CLOSED,25000.0,25000.0,445.4,287.0,487.5,263.75
NIFTY,sell,STRADDLE,25050.0,MONTH,2,2025-08-20 12:55:00+05:30,740.85,1,1,740.85,2025-08-20 13:09:00+05:30,733.05,TARGET,7.800000000000068,1.0528447054059618,585.0000000000051,75,CLOSED,25050.0,25050.0,460.85,280.0,453.05,280.0
NIFTY,sell,STRADDLE,25100.0,MONTH,2,2025-08-21 10:03:00+05:30,717.45,1,1,717.45,2025-08-21 11:28:00+05:30,709.6,TARGET,7.850000000000023,1.0941529026413022,588.7500000000017,75,CLOSED,25100.0,25100.0,457.5,259.95,455.1,254.5
NIFTY,sell,STRADDLE,25100.0,MONTH,2,2025-08-21 12:37:00+05:30,709.7,1,1,709.7,2025-08-21 13:26:00+05:30,702.1,TARGET,7.600000000000023,1.070875017613079,570.0000000000017,75,CLOSED,25100.0,25100.0,450.0,259.7,440.5,261.6
NIFTY,sell,STRADDLE,25100.0,MONTH,2,2025-08-21 13:53:00+05:30,704.85,1,1,704.85,2025-08-21 14:42:00+05:30,697.6500000000001,TARGET,7.199999999999932,1.021493934879752,539.9999999999949,75,CLOSED,25100.0,25100.0,444.0,260.85,440.3,257.35
NIFTY,sell,STRADDLE,24900.0,MONTH,2,2025-08-22 11:20:00+05:30,700.3,1,1,700.3,2025-08-22 14:45:00+05:30,695.7,EOD,4.599999999999909,0.6568613451377852,344.9999999999932,75,CLOSED,24900.0,24900.0,443.75,256.55,424.0,271.7
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-25 09:34:00+05:30,675.2,1,1,675.2,2025-08-25 09:36:00+05:30,667.95,TARGET,7.25,1.073755924170616,543.75,75,CLOSED,24950.0,24950.0,416.25,258.95,416.35,251.6
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-25 09:58:00+05:30,672.6,1,1,672.6,2025-08-25 10:05:00+05:30,665.8,TARGET,6.800000000000068,1.0110020814748837,510.0000000000051,75,CLOSED,24950.0,24950.0,411.3,261.3,395.0,270.8
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-25 10:23:00+05:30,672.15,1,1,672.15,2025-08-25 10:31:00+05:30,658.0,TARGET,14.149999999999977,2.105184854571149,1061.2499999999982,75,CLOSED,24950.0,24950.0,401.75,270.4,393.55,264.45
NIFTY,sell,STRADDLE,24950.0,MONTH,2,2025-08-25 10:58:00+05:30,671.7,1,1,671.7,2025-08-25 14:20:00+05:30,660.75,TARGET,10.950000000000045,1.6301920500223381,821.2500000000034,75,CLOSED,24950.0,24950.0,411.7,260.0,422.15,238.6
NIFTY,sell,STRADDLE,24750.0,MONTH,2,2025-08-26 09:47:00+05:30,688.0,1,1,688.0,2025-08-26 10:17:00+05:30,678.0,TARGET,10.0,1.4534883720930232,750.0,75,CLOSED,24750.0,24750.0,427.0,261.0,428.0,250.0
NIFTY,sell,STRADDLE,24800.0,MONTH,2,2025-08-26 12:40:00+05:30,663.5,1,1,663.5,2025-08-26 14:45:00+05:30,666.3,EOD,-2.7999999999999545,-0.422004521477009,-209.9999999999966,75,CLOSED,24800.0,24800.0,389.75,273.75,387.25,279.05
NIFTY,sell,STRADDLE,24550.0,MONTH,2,2025-08-28 09:42:00+05:30,694.8,1,1,694.8,2025-08-28 09:44:00+05:30,685.05,TARGET,9.75,1.403281519861831,731.25,75,CLOSED,24550.0,24550.0,425.95,268.85,423.9,261.15
NIFTY,sell,STRADDLE,24600.0,MONTH,2,2025-08-28 10:47:00+05:30,671.7,1,1,671.7,2025-08-28 12:22:00+05:30,664.2,TARGET,7.5,1.1165698972755693,562.5,75,CLOSED,24600.0,24600.0,415.2,256.5,387.8,276.4
NIFTY,sell,STRADDLE,24550.0,MONTH,2,2025-08-28 14:03:00+05:30,670.2,1,1,670.2,2025-08-28 14:17:00+05:30,663.25,TARGET,6.9500000000000455,1.0370038794389802,521.2500000000034,75,CLOSED,24550.0,24550.0,397.95,272.25,409.75,253.5
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-08-29 10:14:00+05:30,665.15,1,1,665.15,2025-08-29 12:01:00+05:30,658.3,TARGET,6.850000000000023,1.0298428925806244,513.7500000000017,75,CLOSED,24450.0,24450.0,415.45,249.7,441.0,217.3
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-08-29 12:57:00+05:30,636.4,1,1,636.4,2025-08-29 13:01:00+05:30,629.45,TARGET,6.949999999999932,1.092080452545558,521.2499999999949,75,CLOSED,24550.0,24550.0,381.95,254.45,369.8,259.65
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-08-29 14:13:00+05:30,637.45,1,1,637.45,2025-08-29 14:45:00+05:30,633.55,EOD,3.900000000000091,0.6118126911914802,292.5000000000068,75,CLOSED,24500.0,24500.0,392.8,244.65,363.55,270.0
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-09-01 12:23:00+05:30,600.9,1,1,600.9,2025-09-01 14:45:00+05:30,605.85,EOD,-4.9500000000000455,-0.8237643534698028,-371.2500000000034,75,CLOSED,24550.0,24550.0,371.4,229.5,398.35,207.5
NIFTY,sell,STRADDLE,24700.0,MONTH,1,2025-09-02 09:45:00+05:30,567.2,1,1,567.2,2025-09-02 14:45:00+05:30,567.4000000000001,EOD,-0.20000000000004547,-0.035260930888583474,-15.00000000000341,75,CLOSED,24700.0,24700.0,339.5,227.7,298.8,268.6
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2025-09-03 10:52:00+05:30,567.1,1,1,567.1,2025-09-03 11:05:00+05:30,560.45,TARGET,6.649999999999977,1.1726326926467956,498.7499999999983,75,CLOSED,24550.0,24550.0,342.25,224.85,335.0,225.45
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2025-09-03 11:53:00+05:30,556.15,1,1,556.15,2025-09-03 14:10:00+05:30,571.25,STOP_LOSS,-15.100000000000023,-2.7150948485120963,-1132.5000000000018,75,CLOSED,24600.0,24600.0,327.65,228.5,375.35,195.9
NIFTY,sell,STRADDLE,24900.0,MONTH,1,2025-09-04 10:01:00+05:30,540.15,1,1,540.15,2025-09-04 10:02:00+05:30,534.7,TARGET,5.449999999999932,1.008978987318325,408.7499999999949,75,CLOSED,24900.0,24900.0,325.15,215.0,317.8,216.9
