instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,level_1_target,level_1_pct,level_1_capital_pct,part_1_time,part_1_price
NIFTY,buy,PE,24600.0,WEEK,1,2025-05-14 13:48:00+05:30,104.75,1,1,104.75,2025-05-14 13:49:00+05:30,100.56,STOP_LOSS,-4.189999999999998,-3.9999999999999982,-314.24999999999983,75,CLOSED,104.75,0,100.0,2025-05-14 13:48:00+05:30,104.75
NIFTY,buy,PE,24600.0,WEEK,1,2025-05-14 14:00:00+05:30,108.7,1,1,108.7,2025-05-14 14:01:00+05:30,104.352,STOP_LOSS,-4.347999999999999,-3.9999999999999987,-326.0999999999999,75,CLOSED,108.7,0,100.0,2025-05-14 14:00:00+05:30,108.7
NIFTY,buy,CE,24650.0,WEEK,1,2025-05-14 14:20:00+05:30,72.75,1,1,72.75,2025-05-14 14:21:00+05:30,69.84,STOP_LOSS,-2.9099999999999966,-3.999999999999995,-218.24999999999974,75,CLOSED,72.75,0,100.0,2025-05-14 14:20:00+05:30,72.75
NIFTY,buy,PE,24600.0,WEEK,1,2025-05-14 14:31:00+05:30,116.1,1,1,116.1,2025-05-14 14:32:00+05:30,111.45599999999999,STOP_LOSS,-4.6440000000000055,-4.000000000000005,-348.3000000000004,75,CLOSED,116.1,0,100.0,2025-05-14 14:31:00+05:30,116.1
NIFTY,buy,PE,24600.0,WEEK,1,2025-05-14 14:33:00+05:30,126.85,1,1,126.85,2025-05-14 14:34:00+05:30,121.776,STOP_LOSS,-5.073999999999998,-3.9999999999999987,-380.54999999999984,75,CLOSED,126.85,0,100.0,2025-05-14 14:33:00+05:30,126.85
NIFTY,buy,CE,24650.0,WEEK,1,2025-05-14 14:41:00+05:30,83.5,1,1,83.5,2025-05-14 14:42:00+05:30,80.16,STOP_LOSS,-3.3400000000000034,-4.000000000000004,-250.50000000000026,75,CLOSED,83.5,0,100.0,2025-05-14 14:41:00+05:30,83.5
NIFTY,buy,PE,24500.0,WEEK,1,2025-05-15 09:45:00+05:30,86.3,1,1,86.3,2025-05-15 09:46:00+05:30,82.848,STOP_LOSS,-3.451999999999998,-3.9999999999999982,-258.89999999999986,75,CLOSED,86.3,0,100.0,2025-05-15 09:45:00+05:30,86.3
NIFTY,buy,CE,24600.0,WEEK,1,2025-05-15 10:31:00+05:30,96.1,1,1,96.1,2025-05-15 10:32:00+05:30,92.25599999999999,STOP_LOSS,-3.8440000000000083,-4.000000000000009,-288.30000000000064,75,CLOSED,96.1,0,100.0,2025-05-15 10:31:00+05:30,96.1
NIFTY,buy,CE,24600.0,WEEK,1,2025-05-15 10:33:00+05:30,94.75,1,1,94.75,2025-05-15 10:34:00+05:30,101.85625,TARGET,7.106250000000003,7.500000000000003,532.9687500000002,75,CLOSED,94.75,0,100.0,2025-05-15 10:33:00+05:30,94.75
NIFTY,buy,CE,24650.0,WEEK,1,2025-05-15 10:36:00+05:30,87.5,1,1,87.5,2025-05-15 10:37:00+05:30,84.0,STOP_LOSS,-3.5,-4.0,-262.5,75,CLOSED,87.5,0,100.0,2025-05-15 10:36:00+05:30,87.5
NIFTY,buy,CE,24750.0,WEEK,1,2025-05-15 10:39:00+05:30,100.35,1,1,100.35,2025-05-15 10:40:00+05:30,96.33599999999998,STOP_LOSS,-4.01400000000001,-4.000000000000011,-301.05000000000075,75,CLOSED,100.35,0,100.0,2025-05-15 10:39:00+05:30,100.35
NIFTY,buy,PE,24650.0,WEEK,1,2025-05-15 11:11:00+05:30,96.25,1,1,96.25,2025-05-15 11:12:00+05:30,103.46875,TARGET,7.21875,7.5,541.40625,75,CLOSED,96.25,0,100.0,2025-05-15 11:11:00+05:30,96.25
